 v-sweep         v(vinp)         v(voutp)        v(voutn)       
-8.70000000e-02  8.56500000e-01  3.06035816e-01  1.47890412e+00 
-8.60000000e-02  8.57000000e-01  3.07251338e-01  1.47762832e+00 
-8.50000000e-02  8.57500000e-01  3.08486505e-01  1.47633407e+00 
-8.40000000e-02  8.58000000e-01  3.09741992e-01  1.47502075e+00 
-8.30000000e-02  8.58500000e-01  3.11018512e-01  1.47368772e+00 
-8.20000000e-02  8.59000000e-01  3.12316814e-01  1.47233428e+00 
-8.10000000e-02  8.59500000e-01  3.13637681e-01  1.47095972e+00 
-8.00000000e-02  8.60000000e-01  3.14981945e-01  1.46956328e+00 
-7.90000000e-02  8.60500000e-01  3.16350485e-01  1.46814415e+00 
-7.80000000e-02  8.61000000e-01  3.17744224e-01  1.46670149e+00 
-7.70000000e-02  8.61500000e-01  3.19164141e-01  1.46523440e+00 
-7.60000000e-02  8.62000000e-01  3.20611273e-01  1.46374193e+00 
-7.50000000e-02  8.62500000e-01  3.22086715e-01  1.46222308e+00 
-7.40000000e-02  8.63000000e-01  3.23591630e-01  1.46067678e+00 
-7.30000000e-02  8.63500000e-01  3.25127252e-01  1.45910190e+00 
-7.20000000e-02  8.64000000e-01  3.26694891e-01  1.45749723e+00 
-7.10000000e-02  8.64500000e-01  3.28295940e-01  1.45586150e+00 
-7.00000000e-02  8.65000000e-01  3.29931883e-01  1.45419334e+00 
-6.90000000e-02  8.65500000e-01  3.31604299e-01  1.45249129e+00 
-6.80000000e-02  8.66000000e-01  3.33314876e-01  1.45075381e+00 
-6.70000000e-02  8.66500000e-01  3.35065413e-01  1.44897923e+00 
-6.60000000e-02  8.67000000e-01  3.36857832e-01  1.44716579e+00 
-6.50000000e-02  8.67500000e-01  3.38694199e-01  1.44531157e+00 
-6.40000000e-02  8.68000000e-01  3.40576714e-01  1.44341453e+00 
-6.30000000e-02  8.68500000e-01  3.42507749e-01  1.44147250e+00 
-6.20000000e-02  8.69000000e-01  3.44489842e-01  1.43948311e+00 
-6.10000000e-02  8.69500000e-01  3.46525726e-01  1.43744384e+00 
-6.00000000e-02  8.70000000e-01  3.48618339e-01  1.43535195e+00 
-5.90000000e-02  8.70500000e-01  3.50770852e-01  1.43320449e+00 
-5.80000000e-02  8.71000000e-01  3.52986674e-01  1.43099830e+00 
-5.70000000e-02  8.71500000e-01  3.55269493e-01  1.42872993e+00 
-5.60000000e-02  8.72000000e-01  3.57623290e-01  1.42639566e+00 
-5.50000000e-02  8.72500000e-01  3.60052365e-01  1.42399147e+00 
-5.40000000e-02  8.73000000e-01  3.62561376e-01  1.42151299e+00 
-5.30000000e-02  8.73500000e-01  3.65155363e-01  1.41895548e+00 
-5.20000000e-02  8.74000000e-01  3.67839786e-01  1.41631380e+00 
-5.10000000e-02  8.74500000e-01  3.70620561e-01  1.41358235e+00 
-5.00000000e-02  8.75000000e-01  3.73504106e-01  1.41075507e+00 
-4.90000000e-02  8.75500000e-01  3.76497372e-01  1.40782535e+00 
-4.80000000e-02  8.76000000e-01  3.79607901e-01  1.40478600e+00 
-4.70000000e-02  8.76500000e-01  3.82843868e-01  1.40162921e+00 
-4.60000000e-02  8.77000000e-01  3.86214130e-01  1.39834647e+00 
-4.50000000e-02  8.77500000e-01  3.89728281e-01  1.39492855e+00 
-4.40000000e-02  8.78000000e-01  3.93396701e-01  1.39136539e+00 
-4.30000000e-02  8.78500000e-01  3.97230610e-01  1.38764608e+00 
-4.20000000e-02  8.79000000e-01  4.01242130e-01  1.38375876e+00 
-4.10000000e-02  8.79500000e-01  4.05444306e-01  1.37969057e+00 
-4.00000000e-02  8.80000000e-01  4.09851177e-01  1.37542760e+00 
-3.90000000e-02  8.80500000e-01  4.14477796e-01  1.37095476e+00 
-3.80000000e-02  8.81000000e-01  4.19340254e-01  1.36625579e+00 
-3.70000000e-02  8.81500000e-01  4.24455677e-01  1.36131314e+00 
-3.60000000e-02  8.82000000e-01  4.29842210e-01  1.35610792e+00 
-3.50000000e-02  8.82500000e-01  4.35518947e-01  1.35061991e+00 
-3.40000000e-02  8.83000000e-01  4.41505829e-01  1.34482746e+00 
-3.30000000e-02  8.83500000e-01  4.47823486e-01  1.33870755e+00 
-3.20000000e-02  8.84000000e-01  4.54493000e-01  1.33223583e+00 
-3.10000000e-02  8.84500000e-01  4.61535614e-01  1.32538667e+00 
-3.00000000e-02  8.85000000e-01  4.68972348e-01  1.31813342e+00 
-2.90000000e-02  8.85500000e-01  4.76823570e-01  1.31044861e+00 
-2.80000000e-02  8.86000000e-01  4.85108504e-01  1.30230440e+00 
-2.70000000e-02  8.86500000e-01  4.93844739e-01  1.29367317e+00 
-2.60000000e-02  8.87000000e-01  5.03047749e-01  1.28452823e+00 
-2.50000000e-02  8.87500000e-01  5.12730474e-01  1.27484482e+00 
-2.40000000e-02  8.88000000e-01  5.22902975e-01  1.26460121e+00 
-2.30000000e-02  8.88500000e-01  5.33572160e-01  1.25377998e+00 
-2.20000000e-02  8.89000000e-01  5.44741579e-01  1.24236927e+00 
-2.10000000e-02  8.89500000e-01  5.56411254e-01  1.23036392e+00 
-2.00000000e-02  8.90000000e-01  5.68577544e-01  1.21776628e+00 
-1.90000000e-02  8.90500000e-01  5.81233062e-01  1.20458665e+00 
-1.80000000e-02  8.91000000e-01  5.94366672e-01  1.19084315e+00 
-1.70000000e-02  8.91500000e-01  6.07963622e-01  1.17656113e+00 
-1.60000000e-02  8.92000000e-01  6.22005820e-01  1.16177209e+00 
-1.50000000e-02  8.92500000e-01  6.36472277e-01  1.14651236e+00 
-1.40000000e-02  8.93000000e-01  6.51339657e-01  1.13082159e+00 
-1.30000000e-02  8.93500000e-01  6.66582909e-01  1.11474130e+00 
-1.20000000e-02  8.94000000e-01  6.82175890e-01  1.09831361e+00 
-1.10000000e-02  8.94500000e-01  6.98091956e-01  1.08158010e+00 
-1.00000000e-02  8.95000000e-01  7.14304452e-01  1.06458102e+00 
-9.00000000e-03  8.95500000e-01  7.30787103e-01  1.04735474e+00 
-8.00000000e-03  8.96000000e-01  7.47514283e-01  1.02993743e+00 
-7.00000000e-03  8.96500000e-01  7.64461188e-01  1.01236286e+00 
-6.00000000e-03  8.97000000e-01  7.81603899e-01  9.94662510e-01 
-5.00000000e-03  8.97500000e-01  7.98919372e-01  9.76865619e-01 
-4.00000000e-03  8.98000000e-01  8.16385369e-01  9.58999419e-01 
-3.00000000e-03  8.98500000e-01  8.33980328e-01  9.41089368e-01 
-2.00000000e-03  8.99000000e-01  8.51683203e-01  9.23159426e-01 
-1.00000000e-03  8.99500000e-01  8.69473267e-01  9.05232333e-01 
-8.72704686e-14  9.00000000e-01  8.87329897e-01  8.87329897e-01 
 1.00000000e-03  9.00500000e-01  9.05232333e-01  8.69473267e-01 
 2.00000000e-03  9.01000000e-01  9.23159426e-01  8.51683203e-01 
 3.00000000e-03  9.01500000e-01  9.41089368e-01  8.33980328e-01 
 4.00000000e-03  9.02000000e-01  9.58999419e-01  8.16385369e-01 
 5.00000000e-03  9.02500000e-01  9.76865619e-01  7.98919372e-01 
 6.00000000e-03  9.03000000e-01  9.94662510e-01  7.81603899e-01 
 7.00000000e-03  9.03500000e-01  1.01236286e+00  7.64461188e-01 
 8.00000000e-03  9.04000000e-01  1.02993743e+00  7.47514283e-01 
 9.00000000e-03  9.04500000e-01  1.04735474e+00  7.30787103e-01 
 1.00000000e-02  9.05000000e-01  1.06458102e+00  7.14304452e-01 
 1.10000000e-02  9.05500000e-01  1.08158010e+00  6.98091956e-01 
 1.20000000e-02  9.06000000e-01  1.09831361e+00  6.82175890e-01 
 1.30000000e-02  9.06500000e-01  1.11474130e+00  6.66582909e-01 
 1.40000000e-02  9.07000000e-01  1.13082159e+00  6.51339657e-01 
 1.50000000e-02  9.07500000e-01  1.14651236e+00  6.36472277e-01 
 1.60000000e-02  9.08000000e-01  1.16177209e+00  6.22005820e-01 
 1.70000000e-02  9.08500000e-01  1.17656113e+00  6.07963622e-01 
 1.80000000e-02  9.09000000e-01  1.19084315e+00  5.94366672e-01 
 1.90000000e-02  9.09500000e-01  1.20458665e+00  5.81233062e-01 
 2.00000000e-02  9.10000000e-01  1.21776628e+00  5.68577544e-01 
 2.10000000e-02  9.10500000e-01  1.23036392e+00  5.56411254e-01 
 2.20000000e-02  9.11000000e-01  1.24236927e+00  5.44741579e-01 
 2.30000000e-02  9.11500000e-01  1.25377998e+00  5.33572160e-01 
 2.40000000e-02  9.12000000e-01  1.26460121e+00  5.22902975e-01 
 2.50000000e-02  9.12500000e-01  1.27484482e+00  5.12730474e-01 
 2.60000000e-02  9.13000000e-01  1.28452823e+00  5.03047749e-01 
 2.70000000e-02  9.13500000e-01  1.29367317e+00  4.93844739e-01 
 2.80000000e-02  9.14000000e-01  1.30230440e+00  4.85108504e-01 
 2.90000000e-02  9.14500000e-01  1.31044861e+00  4.76823570e-01 
 3.00000000e-02  9.15000000e-01  1.31813342e+00  4.68972348e-01 
 3.10000000e-02  9.15500000e-01  1.32538667e+00  4.61535614e-01 
 3.20000000e-02  9.16000000e-01  1.33223583e+00  4.54493000e-01 
 3.30000000e-02  9.16500000e-01  1.33870755e+00  4.47823486e-01 
 3.40000000e-02  9.17000000e-01  1.34482746e+00  4.41505829e-01 
 3.50000000e-02  9.17500000e-01  1.35061991e+00  4.35518947e-01 
 3.60000000e-02  9.18000000e-01  1.35610792e+00  4.29842210e-01 
 3.70000000e-02  9.18500000e-01  1.36131314e+00  4.24455677e-01 
 3.80000000e-02  9.19000000e-01  1.36625579e+00  4.19340254e-01 
 3.90000000e-02  9.19500000e-01  1.37095476e+00  4.14477796e-01 
 4.00000000e-02  9.20000000e-01  1.37542760e+00  4.09851177e-01 
 4.10000000e-02  9.20500000e-01  1.37969057e+00  4.05444306e-01 
 4.20000000e-02  9.21000000e-01  1.38375876e+00  4.01242130e-01 
 4.30000000e-02  9.21500000e-01  1.38764608e+00  3.97230610e-01 
 4.40000000e-02  9.22000000e-01  1.39136539e+00  3.93396701e-01 
 4.50000000e-02  9.22500000e-01  1.39492855e+00  3.89728281e-01 
 4.60000000e-02  9.23000000e-01  1.39834647e+00  3.86214130e-01 
 4.70000000e-02  9.23500000e-01  1.40162921e+00  3.82843868e-01 
 4.80000000e-02  9.24000000e-01  1.40478600e+00  3.79607901e-01 
 4.90000000e-02  9.24500000e-01  1.40782535e+00  3.76497372e-01 
 5.00000000e-02  9.25000000e-01  1.41075507e+00  3.73504106e-01 
 5.10000000e-02  9.25500000e-01  1.41358235e+00  3.70620561e-01 
 5.20000000e-02  9.26000000e-01  1.41631380e+00  3.67839786e-01 
 5.30000000e-02  9.26500000e-01  1.41895548e+00  3.65155363e-01 
 5.40000000e-02  9.27000000e-01  1.42151299e+00  3.62561376e-01 
 5.50000000e-02  9.27500000e-01  1.42399147e+00  3.60052365e-01 
 5.60000000e-02  9.28000000e-01  1.42639566e+00  3.57623290e-01 
 5.70000000e-02  9.28500000e-01  1.42872993e+00  3.55269493e-01 
 5.80000000e-02  9.29000000e-01  1.43099830e+00  3.52986674e-01 
 5.90000000e-02  9.29500000e-01  1.43320449e+00  3.50770852e-01 
 6.00000000e-02  9.30000000e-01  1.43535195e+00  3.48618339e-01 
 6.10000000e-02  9.30500000e-01  1.43744384e+00  3.46525726e-01 
 6.20000000e-02  9.31000000e-01  1.43948311e+00  3.44489842e-01 
 6.30000000e-02  9.31500000e-01  1.44147250e+00  3.42507749e-01 
 6.40000000e-02  9.32000000e-01  1.44341453e+00  3.40576714e-01 
 6.50000000e-02  9.32500000e-01  1.44531157e+00  3.38694199e-01 
 6.60000000e-02  9.33000000e-01  1.44716579e+00  3.36857832e-01 
 6.70000000e-02  9.33500000e-01  1.44897923e+00  3.35065413e-01 
 6.80000000e-02  9.34000000e-01  1.45075381e+00  3.33314876e-01 
 6.90000000e-02  9.34500000e-01  1.45249129e+00  3.31604299e-01 
 7.00000000e-02  9.35000000e-01  1.45419334e+00  3.29931883e-01 
 7.10000000e-02  9.35500000e-01  1.45586150e+00  3.28295940e-01 
 7.20000000e-02  9.36000000e-01  1.45749723e+00  3.26694891e-01 
 7.30000000e-02  9.36500000e-01  1.45910190e+00  3.25127252e-01 
 7.40000000e-02  9.37000000e-01  1.46067678e+00  3.23591630e-01 
 7.50000000e-02  9.37500000e-01  1.46222308e+00  3.22086715e-01 
 7.60000000e-02  9.38000000e-01  1.46374193e+00  3.20611273e-01 
 7.70000000e-02  9.38500000e-01  1.46523440e+00  3.19164141e-01 
 7.80000000e-02  9.39000000e-01  1.46670149e+00  3.17744224e-01 
 7.90000000e-02  9.39500000e-01  1.46814415e+00  3.16350485e-01 
 8.00000000e-02  9.40000000e-01  1.46956328e+00  3.14981945e-01 
 8.10000000e-02  9.40500000e-01  1.47095972e+00  3.13637681e-01 
 8.20000000e-02  9.41000000e-01  1.47233428e+00  3.12316814e-01 
 8.30000000e-02  9.41500000e-01  1.47368772e+00  3.11018512e-01 
 8.40000000e-02  9.42000000e-01  1.47502075e+00  3.09741992e-01 
 8.50000000e-02  9.42500000e-01  1.47633407e+00  3.08486505e-01 
 8.60000000e-02  9.43000000e-01  1.47762832e+00  3.07251338e-01 
 8.70000000e-02  9.43500000e-01  1.47890412e+00  3.06035816e-01 
 8.80000000e-02  9.44000000e-01  1.48016205e+00  3.04839296e-01 
 8.90000000e-02  9.44500000e-01  1.48140267e+00  3.03661170e-01 
 9.00000000e-02  9.45000000e-01  1.48262653e+00  3.02500851e-01 
 9.10000000e-02  9.45500000e-01  1.48383412e+00  3.01357781e-01 
 9.20000000e-02  9.46000000e-01  1.48502592e+00  3.00231435e-01 
 9.30000000e-02  9.46500000e-01  1.48620241e+00  2.99121301e-01 
 9.40000000e-02  9.47000000e-01  1.48736402e+00  2.98026898e-01 
 9.50000000e-02  9.47500000e-01  1.48851118e+00  2.96947761e-01 
 9.60000000e-02  9.48000000e-01  1.48964429e+00  2.95883447e-01 
 9.70000000e-02  9.48500000e-01  1.49076373e+00  2.94833531e-01 
 9.80000000e-02  9.49000000e-01  1.49186988e+00  2.93797613e-01 
 9.90000000e-02  9.49500000e-01  1.49296310e+00  2.92775296e-01 
 1.00000000e-01  9.50000000e-01  1.49404371e+00  2.91766209e-01 
 1.01000000e-01  9.50500000e-01  1.49511206e+00  2.90769995e-01 
 1.02000000e-01  9.51000000e-01  1.49616845e+00  2.89786308e-01 
 1.03000000e-01  9.51500000e-01  1.49721318e+00  2.88814819e-01 
 1.04000000e-01  9.52000000e-01  1.49824655e+00  2.87855211e-01 
 1.05000000e-01  9.52500000e-01  1.49926883e+00  2.86907176e-01 
 1.06000000e-01  9.53000000e-01  1.50028029e+00  2.85970423e-01 
 1.07000000e-01  9.53500000e-01  1.50128118e+00  2.85044668e-01 
 1.08000000e-01  9.54000000e-01  1.50227177e+00  2.84129640e-01 
 1.09000000e-01  9.54500000e-01  1.50325227e+00  2.83225075e-01 
 1.10000000e-01  9.55000000e-01  1.50422294e+00  2.82330721e-01 
 1.11000000e-01  9.55500000e-01  1.50518398e+00  2.81446335e-01 
 1.12000000e-01  9.56000000e-01  1.50613562e+00  2.80571681e-01 
 1.13000000e-01  9.56500000e-01  1.50707805e+00  2.79706533e-01 
 1.14000000e-01  9.57000000e-01  1.50801148e+00  2.78850673e-01 
 1.15000000e-01  9.57500000e-01  1.50893611e+00  2.78003888e-01 
 1.16000000e-01  9.58000000e-01  1.50985211e+00  2.77165974e-01 
 1.17000000e-01  9.58500000e-01  1.51075967e+00  2.76336734e-01 
 1.18000000e-01  9.59000000e-01  1.51165897e+00  2.75515977e-01 
 1.19000000e-01  9.59500000e-01  1.51255016e+00  2.74703518e-01 
 1.20000000e-01  9.60000000e-01  1.51343342e+00  2.73899180e-01 
 1.21000000e-01  9.60500000e-01  1.51430891e+00  2.73102789e-01 
 1.22000000e-01  9.61000000e-01  1.51517677e+00  2.72314175e-01 
 1.23000000e-01  9.61500000e-01  1.51603715e+00  2.71533183e-01 
 1.24000000e-01  9.62000000e-01  1.51689021e+00  2.70759649e-01 
 1.25000000e-01  9.62500000e-01  1.51773607e+00  2.69993424e-01 
 1.26000000e-01  9.63000000e-01  1.51857487e+00  2.69234358e-01 
 1.27000000e-01  9.63500000e-01  1.51940675e+00  2.68482315e-01 
 1.28000000e-01  9.64000000e-01  1.52023182e+00  2.67737148e-01 
 1.29000000e-01  9.64500000e-01  1.52105022e+00  2.66998725e-01 
 1.30000000e-01  9.65000000e-01  1.52186207e+00  2.66266917e-01 
 1.31000000e-01  9.65500000e-01  1.52266747e+00  2.65541596e-01 
 1.32000000e-01  9.66000000e-01  1.52346655e+00  2.64822638e-01 
 1.33000000e-01  9.66500000e-01  1.52425941e+00  2.64109924e-01 
 1.34000000e-01  9.67000000e-01  1.52504617e+00  2.63403339e-01 
 1.35000000e-01  9.67500000e-01  1.52582691e+00  2.62702767e-01 
 1.36000000e-01  9.68000000e-01  1.52660176e+00  2.62008101e-01 
 1.37000000e-01  9.68500000e-01  1.52737079e+00  2.61319233e-01 
 1.38000000e-01  9.69000000e-01  1.52813412e+00  2.60636059e-01 
 1.39000000e-01  9.69500000e-01  1.52889183e+00  2.59958477e-01 
 1.40000000e-01  9.70000000e-01  1.52964401e+00  2.59286390e-01 
 1.41000000e-01  9.70500000e-01  1.53039075e+00  2.58619702e-01 
 1.42000000e-01  9.71000000e-01  1.53113215e+00  2.57958319e-01 
 1.43000000e-01  9.71500000e-01  1.53186827e+00  2.57302150e-01 
 1.44000000e-01  9.72000000e-01  1.53259921e+00  2.56651108e-01 
 1.45000000e-01  9.72500000e-01  1.53332504e+00  2.56005105e-01 
 1.46000000e-01  9.73000000e-01  1.53404585e+00  2.55364058e-01 
 1.47000000e-01  9.73500000e-01  1.53476170e+00  2.54727885e-01 
 1.48000000e-01  9.74000000e-01  1.53547267e+00  2.54096507e-01 
 1.49000000e-01  9.74500000e-01  1.53617883e+00  2.53469844e-01 
 1.50000000e-01  9.75000000e-01  1.53688026e+00  2.52847822e-01 
 1.51000000e-01  9.75500000e-01  1.53757702e+00  2.52230366e-01 
 1.52000000e-01  9.76000000e-01  1.53826918e+00  2.51617404e-01 
 1.53000000e-01  9.76500000e-01  1.53895681e+00  2.51008866e-01 
 1.54000000e-01  9.77000000e-01  1.53963997e+00  2.50404682e-01 
 1.55000000e-01  9.77500000e-01  1.54031872e+00  2.49804786e-01 
 1.56000000e-01  9.78000000e-01  1.54099312e+00  2.49209111e-01 
 1.57000000e-01  9.78500000e-01  1.54166323e+00  2.48617594e-01 
 1.58000000e-01  9.79000000e-01  1.54232912e+00  2.48030173e-01 
 1.59000000e-01  9.79500000e-01  1.54299083e+00  2.47446785e-01 
 1.60000000e-01  9.80000000e-01  1.54364843e+00  2.46867371e-01 
 1.61000000e-01  9.80500000e-01  1.54430197e+00  2.46291873e-01 
 1.62000000e-01  9.81000000e-01  1.54495151e+00  2.45720234e-01 
 1.63000000e-01  9.81500000e-01  1.54559708e+00  2.45152397e-01 
 1.64000000e-01  9.82000000e-01  1.54623876e+00  2.44588309e-01 
 1.65000000e-01  9.82500000e-01  1.54687658e+00  2.44027915e-01 
 1.66000000e-01  9.83000000e-01  1.54751059e+00  2.43471164e-01 
 1.67000000e-01  9.83500000e-01  1.54814085e+00  2.42918005e-01 
 1.68000000e-01  9.84000000e-01  1.54876741e+00  2.42368387e-01 
 1.69000000e-01  9.84500000e-01  1.54939029e+00  2.41822262e-01 
 1.70000000e-01  9.85000000e-01  1.55000956e+00  2.41279581e-01 
 1.71000000e-01  9.85500000e-01  1.55062526e+00  2.40740298e-01 
 1.72000000e-01  9.86000000e-01  1.55123743e+00  2.40204367e-01 
 1.73000000e-01  9.86500000e-01  1.55184611e+00  2.39671743e-01 
 1.74000000e-01  9.87000000e-01  1.55245134e+00  2.39142382e-01 
 1.75000000e-01  9.87500000e-01  1.55305317e+00  2.38616241e-01 
 1.76000000e-01  9.88000000e-01  1.55365163e+00  2.38093277e-01 
 1.77000000e-01  9.88500000e-01  1.55424676e+00  2.37573450e-01 
 1.78000000e-01  9.89000000e-01  1.55483861e+00  2.37056719e-01 
 1.79000000e-01  9.89500000e-01  1.55542721e+00  2.36543043e-01 
 1.80000000e-01  9.90000000e-01  1.55601260e+00  2.36032385e-01 
 1.81000000e-01  9.90500000e-01  1.55659481e+00  2.35524706e-01 
 1.82000000e-01  9.91000000e-01  1.55717388e+00  2.35019967e-01 
 1.83000000e-01  9.91500000e-01  1.55774985e+00  2.34518133e-01 
 1.84000000e-01  9.92000000e-01  1.55832274e+00  2.34019170e-01 
 1.85000000e-01  9.92500000e-01  1.55889260e+00  2.33523039e-01 
 1.86000000e-01  9.93000000e-01  1.55945946e+00  2.33029707e-01 
 1.87000000e-01  9.93500000e-01  1.56002334e+00  2.32539140e-01 
 1.88000000e-01  9.94000000e-01  1.56058428e+00  2.32051304e-01 
 1.89000000e-01  9.94500000e-01  1.56114232e+00  2.31566167e-01 
 1.90000000e-01  9.95000000e-01  1.56169748e+00  2.31083697e-01 
 1.91000000e-01  9.95500000e-01  1.56224979e+00  2.30603863e-01 
 1.92000000e-01  9.96000000e-01  1.56279928e+00  2.30126633e-01 
 1.93000000e-01  9.96500000e-01  1.56334599e+00  2.29651977e-01 
 1.94000000e-01  9.97000000e-01  1.56388994e+00  2.29179865e-01 
 1.95000000e-01  9.97500000e-01  1.56443116e+00  2.28710268e-01 
 1.96000000e-01  9.98000000e-01  1.56496967e+00  2.28243157e-01 
 1.97000000e-01  9.98500000e-01  1.56550551e+00  2.27778505e-01 
 1.98000000e-01  9.99000000e-01  1.56603871e+00  2.27316283e-01 
 1.99000000e-01  9.99500000e-01  1.56656928e+00  2.26856464e-01 
 2.00000000e-01  1.00000000e+00  1.56709725e+00  2.26399021e-01 
 2.01000000e-01  1.00050000e+00  1.56762265e+00  2.25943929e-01 
 2.02000000e-01  1.00100000e+00  1.56814551e+00  2.25491161e-01 
 2.03000000e-01  1.00150000e+00  1.56866585e+00  2.25040692e-01 
 2.04000000e-01  1.00200000e+00  1.56918369e+00  2.24592497e-01 
 2.05000000e-01  1.00250000e+00  1.56969906e+00  2.24146551e-01 
 2.06000000e-01  1.00300000e+00  1.57021198e+00  2.23702831e-01 
 2.07000000e-01  1.00350000e+00  1.57072247e+00  2.23261312e-01 
 2.08000000e-01  1.00400000e+00  1.57123056e+00  2.22821972e-01 
 2.09000000e-01  1.00450000e+00  1.57173628e+00  2.22384787e-01 
 2.10000000e-01  1.00500000e+00  1.57223963e+00  2.21949736e-01 
 2.11000000e-01  1.00550000e+00  1.57274065e+00  2.21516795e-01 
 2.12000000e-01  1.00600000e+00  1.57323935e+00  2.21085943e-01 
 2.13000000e-01  1.00650000e+00  1.57373576e+00  2.20657159e-01 
 2.14000000e-01  1.00700000e+00  1.57422989e+00  2.20230422e-01 
 2.15000000e-01  1.00750000e+00  1.57472178e+00  2.19805710e-01 
 2.16000000e-01  1.00800000e+00  1.57521143e+00  2.19383004e-01 
 2.17000000e-01  1.00850000e+00  1.57569887e+00  2.18962284e-01 
 2.18000000e-01  1.00900000e+00  1.57618412e+00  2.18543528e-01 
 2.19000000e-01  1.00950000e+00  1.57666719e+00  2.18126719e-01 
 2.20000000e-01  1.01000000e+00  1.57714811e+00  2.17711837e-01 
 2.21000000e-01  1.01050000e+00  1.57762689e+00  2.17298864e-01 
 2.22000000e-01  1.01100000e+00  1.57810356e+00  2.16887780e-01 
 2.23000000e-01  1.01150000e+00  1.57857813e+00  2.16478567e-01 
 2.24000000e-01  1.01200000e+00  1.57905061e+00  2.16071208e-01 
 2.25000000e-01  1.01250000e+00  1.57952104e+00  2.15665685e-01 
 2.26000000e-01  1.01300000e+00  1.57998941e+00  2.15261980e-01 
 2.27000000e-01  1.01350000e+00  1.58045576e+00  2.14860074e-01 
 2.28000000e-01  1.01400000e+00  1.58092010e+00  2.14459954e-01 
 2.29000000e-01  1.01450000e+00  1.58138244e+00  2.14061606e-01 
 2.30000000e-01  1.01500000e+00  1.58184280e+00  2.13665005e-01 
 2.31000000e-01  1.01550000e+00  1.58230121e+00  2.13270140e-01 
 2.32000000e-01  1.01600000e+00  1.58275766e+00  2.12876993e-01 
 2.33000000e-01  1.01650000e+00  1.58321218e+00  2.12485552e-01 
 2.34000000e-01  1.01700000e+00  1.58366479e+00  2.12095798e-01 
 2.35000000e-01  1.01750000e+00  1.58411550e+00  2.11707717e-01 
 2.36000000e-01  1.01800000e+00  1.58456433e+00  2.11321293e-01 
 2.37000000e-01  1.01850000e+00  1.58501128e+00  2.10936513e-01 
 2.38000000e-01  1.01900000e+00  1.58545639e+00  2.10553361e-01 
 2.39000000e-01  1.01950000e+00  1.58589965e+00  2.10171825e-01 
 2.40000000e-01  1.02000000e+00  1.58634108e+00  2.09791888e-01 
 2.41000000e-01  1.02050000e+00  1.58678071e+00  2.09413538e-01 
 2.42000000e-01  1.02100000e+00  1.58721853e+00  2.09036760e-01 
 2.43000000e-01  1.02150000e+00  1.58765458e+00  2.08661541e-01 
 2.44000000e-01  1.02200000e+00  1.58808885e+00  2.08287867e-01 
 2.45000000e-01  1.02250000e+00  1.58852137e+00  2.07915726e-01 
 2.46000000e-01  1.02300000e+00  1.58895214e+00  2.07545105e-01 
 2.47000000e-01  1.02350000e+00  1.58938118e+00  2.07175990e-01 
 2.48000000e-01  1.02400000e+00  1.58980851e+00  2.06808370e-01 
 2.49000000e-01  1.02450000e+00  1.59023413e+00  2.06442231e-01 
 2.50000000e-01  1.02500000e+00  1.59065806e+00  2.06077561e-01 
 2.51000000e-01  1.02550000e+00  1.59108031e+00  2.05714349e-01 
 2.52000000e-01  1.02600000e+00  1.59150089e+00  2.05352582e-01 
 2.53000000e-01  1.02650000e+00  1.59191982e+00  2.04992248e-01 
 2.54000000e-01  1.02700000e+00  1.59233711e+00  2.04633336e-01 
 2.55000000e-01  1.02750000e+00  1.59275276e+00  2.04275835e-01 
 2.56000000e-01  1.02800000e+00  1.59316680e+00  2.03919733e-01 
 2.57000000e-01  1.02850000e+00  1.59357922e+00  2.03565019e-01 
 2.58000000e-01  1.02900000e+00  1.59399005e+00  2.03211682e-01 
 2.59000000e-01  1.02950000e+00  1.59439930e+00  2.02859711e-01 
 2.60000000e-01  1.03000000e+00  1.59480697e+00  2.02509096e-01 
 2.61000000e-01  1.03050000e+00  1.59521308e+00  2.02159825e-01 
 2.62000000e-01  1.03100000e+00  1.59561764e+00  2.01811889e-01 
 2.63000000e-01  1.03150000e+00  1.59602066e+00  2.01465277e-01 
 2.64000000e-01  1.03200000e+00  1.59642215e+00  2.01119979e-01 
 2.65000000e-01  1.03250000e+00  1.59682211e+00  2.00775985e-01 
 2.66000000e-01  1.03300000e+00  1.59722057e+00  2.00433284e-01 
 2.67000000e-01  1.03350000e+00  1.59761753e+00  2.00091868e-01 
 2.68000000e-01  1.03400000e+00  1.59801300e+00  1.99751726e-01 
 2.69000000e-01  1.03450000e+00  1.59840699e+00  1.99412850e-01 
 2.70000000e-01  1.03500000e+00  1.59879951e+00  1.99075229e-01 
 2.71000000e-01  1.03550000e+00  1.59919057e+00  1.98738854e-01 
 2.72000000e-01  1.03600000e+00  1.59958018e+00  1.98403717e-01 
 2.73000000e-01  1.03650000e+00  1.59996835e+00  1.98069807e-01 
 2.74000000e-01  1.03700000e+00  1.60035509e+00  1.97737117e-01 
 2.75000000e-01  1.03750000e+00  1.60074041e+00  1.97405637e-01 
 2.76000000e-01  1.03800000e+00  1.60112432e+00  1.97075358e-01 
 2.77000000e-01  1.03850000e+00  1.60150682e+00  1.96746273e-01 
 2.78000000e-01  1.03900000e+00  1.60188793e+00  1.96418372e-01 
 2.79000000e-01  1.03950000e+00  1.60226766e+00  1.96091645e-01 
